id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
991,4.56381229696e-07,1.69922168425e-06,5.95267053427e-08,1.79134744371e-07,2.44348967726e-07,1.6136223735e-07,7.78205144769e-09,1.28662020416e-06,2.37802399994e-08,2.20706697291e-05,6.78555156508e-10,3.32225824629e-09,9.73279475147e-06,5.96971432287e-08,3.5405480503e-07,4.94669166073e-07,3.280569566e-11,6.12753356108e-05,1.08665837217e-07,4.83203677959e-07,3.08625430989e-07,3.73195918613e-10,4.17108882156e-11,3.1179381299e-09,7.55481399661e-10,1.20076455445e-08,5.22883528902e-05,2.88334667253e-09,1.06584174375e-07,3.47315023963e-11,8.05402066817e-07,1.00297677363e-06,1.70836312918e-06,2.00379687954e-07,2.43582093162e-07,4.94230822934e-10,8.11075029361e-09,4.43252795579e-11,3.30195898401e-10,7.71008590306e-09,5.94846560897e-10,1.77317531325e-06,8.03822899798e-07,1.05026143338e-09,8.72154259923e-08,3.99698096842e-09,4.45259935589e-08,6.54959597668e-09,1.44709918004e-06,1.1383836096e-09,4.03467947763e-06,1.09930886083e-06,0.000115262620966,5.04473973706e-06,5.58080819246e-06,3.65108826372e-05,0.995442390442,2.0381880006e-07,8.33093599795e-06,3.27012750212e-09,3.96770730049e-07,3.50144262029e-07,1.69073771872e-07,4.24372728958e-06,2.31868199307e-07,6.34157004242e-07,2.42328519562e-06,2.80158940491e-09,2.91100241157e-06,0.000328097230522,4.09524488987e-07,8.75812872891e-07,1.16748042345e-08,5.48886669449e-09,1.58078398727e-06,1.11663950975e-06,0.000350015267031,1.26990473692e-10,2.98762415696e-06,4.09983300642e-07,1.5887153495e-06,1.06085085161e-10,1.39711664815e-06,1.33808134706e-06,1.39324654924e-07,0.00202875188552,0.00144392461516,9.16259796213e-06,1.0785579434e-05,2.90341262144e-07,4.89991549557e-08,2.11358224078e-06,3.10725363306e-06,3.78464974915e-08,1.54091117111e-06,1.16694098828e-09,1.07517757897e-06,1.08272224519e-09,1.98044072022e-05
997,3.37027850073e-09,7.48237971493e-06,3.37794372172e-05,3.98385282097e-06,6.19423190074e-06,8.26603172754e-06,1.21800030684e-05,2.63296783487e-06,2.90225052879e-08,1.64233606483e-05,1.30860211556e-10,7.19961200032e-12,3.0804958584e-09,2.88953416749e-09,7.10377590085e-11,6.27490504002e-09,1.26571008448e-12,1.78274717655e-07,2.82726814183e-10,8.24052936998e-10,3.93662809017e-08,1.41344463911e-10,6.19588491624e-10,5.807504877e-08,4.24740864702e-09,1.29449858832e-07,5.25609402757e-06,3.96228709565e-11,2.17942056224e-06,2.64968325059e-10,2.92847721539e-06,5.037058326e-09,6.93169170063e-07,5.89265372608e-11,4.12167565855e-07,6.04698982443e-07,3.3339981087e-07,4.98358299073e-12,1.19354456873e-11,1.42075746723e-08,7.15564552056e-10,1.85785484774e-08,6.49308105949e-07,6.41213254368e-12,2.37245103563e-08,1.40877682783e-11,2.86038670083e-07,1.54409818265e-08,6.14790329756e-10,2.22226972935e-10,3.67233815268e-06,1.24265220336e-09,5.39230171626e-08,3.20133836107e-10,8.63598415002e-10,1.81127290944e-08,2.12937698052e-06,1.74901437777e-09,6.06481476151e-10,0.000254228478298,3.63126723135e-10,4.97471785987e-10,2.16275775067e-09,0.0272096600384,1.22730254778e-11,1.52895054839e-07,6.95651181104e-07,3.27972263063e-12,1.35958488912e-09,2.65399677346e-07,3.77375772587e-06,0.969399452209,9.82145476058e-10,1.2591618026e-10,4.51094127329e-11,1.0181248399e-05,6.94599220878e-05,3.81544593486e-15,5.61615961487e-05,9.9822969446e-08,0.00285213859752,1.47653264615e-10,3.07093396259e-05,3.17377096826e-11,3.71746348982e-11,6.26985297014e-10,7.30189526621e-08,1.59866019089e-07,7.0598110824e-07,2.04433692197e-09,2.94204216544e-10,1.27126642546e-10,7.95840321643e-07,5.40439186458e-11,5.21107153872e-07,8.2043322136e-10,6.82798528828e-08,7.07816028012e-11,7.96899324307e-10
998,2.01510238185e-06,1.05318202076e-11,2.82968815046e-10,2.41677042823e-07,6.73407496432e-10,1.56600898915e-09,2.57317864932e-11,1.05044328791e-08,3.75796503249e-07,2.51772741544e-10,1.65271529101e-11,2.29754064662e-08,1.61245554864e-06,1.04109481452e-11,4.55135262811e-10,6.92998380902e-10,1.04195244013e-12,5.12430960953e-06,1.0624965352e-09,1.1525550514e-09,7.09284293521e-08,9.8424966094e-12,4.34801972204e-10,2.70695375837e-11,1.09359968997e-11,2.71579590413e-12,1.49802659166e-08,2.14717729707e-10,5.49087650348e-11,3.93759921587e-13,1.23172277933e-10,1.46761021824e-06,2.88335201049e-07,0.000502627226524,3.34707443983e-08,7.43089444144e-12,1.0124041161e-08,1.01334982072e-10,4.94162433196e-10,8.2589282635e-11,1.51784888911e-12,6.24410034789e-08,2.6251112395e-11,2.03387626185e-10,5.71078167394e-12,0.974344372749,0.00364618189633,8.94611988655e-12,1.14027520759e-09,4.27033018321e-12,3.47779423464e-05,0.00818454474211,2.10396028706e-05,6.13801276472e-09,2.30974683291e-06,0.000383406731999,3.42572263889e-08,9.61185087078e-09,0.00065959407948,9.01366654926e-13,0.0110724112019,1.87914878103e-10,2.54814068512e-07,4.77967105894e-08,0.000546965107787,5.07038691921e-07,7.33767322458e-08,1.0906074932e-09,1.0615035535e-06,8.82773201738e-06,2.82813573449e-07,3.22125592866e-09,3.08812780903e-10,3.73945631404e-11,3.57445460395e-05,2.67390953823e-09,1.51957099681e-10,6.2747327334e-09,7.0004207986e-10,0.000376696814783,1.64883235954e-08,5.98434279561e-13,1.10966006162e-07,8.78089340404e-05,7.68096057868e-08,1.80302917041e-09,2.83263966594e-06,5.31317027708e-06,3.73848706658e-07,1.70345038075e-09,1.3923447284e-07,1.70731553339e-08,3.40528202969e-07,3.97759151838e-07,8.34698084873e-07,1.82226483902e-10,6.87749488861e-05,1.02507578814e-10,1.8008811109e-09
1008,6.40874597835e-09,4.58535325265e-08,0.00976604223251,0.00436219526455,3.91785465181e-10,6.90990020757e-07,1.54360368469e-05,8.29213377074e-07,2.36147243982e-08,5.7048126223e-08,2.30120755784e-10,7.91009185236e-13,1.57897219605e-11,2.13120401327e-08,4.73700380543e-15,6.13166093899e-07,8.51081466587e-13,6.02001160033e-09,3.83901621603e-09,3.04095026937e-10,3.71574131464e-08,6.3729560908e-13,5.67897409098e-08,1.46049652372e-08,3.67814521951e-07,7.7742384974e-08,6.45366671961e-05,1.085138715e-10,1.83373128948e-06,2.81481042919e-08,4.71715648018e-05,1.72410512533e-08,0.00593062490225,1.02207875496e-09,5.63859885006e-07,1.38614248968e-08,4.73911568406e-05,1.97780116937e-12,3.90895351643e-08,8.07459127827e-06,3.25618785268e-08,1.44326584017e-09,6.64133767714e-06,5.41887541783e-11,5.16450563737e-06,9.65079318543e-12,1.00580075468e-06,2.4178221647e-09,9.1923066381e-11,4.94922765965e-12,0.00110888923518,3.34075611619e-09,6.69023814126e-09,3.79061226852e-11,5.51217370359e-11,1.37930045163e-09,5.74289742872e-06,9.10286053113e-06,3.17661452698e-10,0.498425930738,2.24214938283e-10,2.10676045498e-08,2.44411690886e-09,5.05257194163e-05,8.94749064336e-13,1.04859179828e-06,8.01349983703e-07,7.09309624924e-11,3.37068172485e-07,0.000117312360089,0.00932478252798,0.00156887818594,1.64953970622e-11,1.70622034296e-12,2.6743780801e-12,9.94409583654e-06,0.000213810868445,3.97237960841e-13,3.54621738552e-06,4.816510409e-05,0.000148609891767,4.83069140245e-11,0.46869134903,1.62280703198e-12,4.42458613151e-12,5.31579358309e-09,1.30468504267e-06,1.34924891881e-06,4.32442084275e-06,1.23842971433e-08,1.6048137752e-07,6.30384416542e-12,3.23217045661e-06,6.16521722563e-09,1.06150287138e-06,4.59670357333e-11,1.10312058155e-07,1.37865662896e-12,5.81445058767e-10
1009,5.10645925544e-09,1.88249007493e-08,3.17454890819e-07,2.20050642383e-05,5.39473535288e-11,4.62266910972e-07,4.3434138064e-08,2.38061376168e-10,8.10835665277e-09,5.7207383275e-10,3.20126787301e-06,2.38521149498e-08,5.00263404035e-08,9.72620095574e-10,6.51716192124e-09,1.27887483359e-06,1.16885905754e-06,1.22830750016e-08,0.00070041482104,1.53865600816e-10,4.00819402557e-07,1.8284978566e-12,8.65873118983e-07,1.05763365355e-05,0.00265701115131,2.22289918383e-06,3.6858527892e-06,0.509619534016,3.54315602635e-06,3.17473478617e-08,3.44886120729e-06,7.41910698707e-05,0.000132269226015,1.22005994196e-09,0.00103708042298,8.93401796986e-10,7.5013008427e-07,9.2503041742e-06,3.17677186104e-05,0.000288732320769,0.0010124980472,5.24828580595e-09,0.474085569382,1.03429283627e-05,1.00227789517e-05,4.15588292946e-11,1.45150551134e-07,9.89158888132e-09,4.97094205798e-08,1.27900814939e-11,1.96713835976e-06,3.29943290467e-08,1.23788510109e-07,2.40143710473e-10,1.68056890626e-09,1.11954406634e-07,1.08960334089e-08,9.76318915491e-06,1.88500148823e-08,3.09083020511e-07,1.79948289603e-09,3.88214539271e-05,1.19531735621e-08,3.55510906047e-07,2.85066623085e-11,6.7319497199e-11,3.55032861989e-05,2.07952489291e-05,1.58860757882e-09,1.72170668833e-08,1.89352908819e-06,1.19337258297e-07,2.00689328267e-06,1.84346081369e-05,1.56693253928e-08,5.51661424875e-11,1.90043536463e-07,3.31580622515e-07,2.57130483572e-10,2.07137507147e-08,7.92714693887e-09,1.83992224234e-10,1.81584221082e-06,3.64491242744e-10,4.44365930719e-08,4.54624204949e-09,2.47087346139e-08,4.94730443279e-08,1.59932642418e-05,3.72998869125e-07,1.31115086788e-07,6.1791324697e-06,6.28023508398e-06,1.57425836278e-06,6.11364566794e-06,1.07599191779e-07,0.0101073412225,1.84439866158e-10,1.20907071022e-08
1012,1.62031506079e-06,1.84884374477e-08,7.69892210428e-07,0.000203563598916,4.34509761504e-09,1.94183189706e-06,1.43766909488e-08,1.77117840394e-08,1.44889736475e-05,1.53450905316e-08,2.45072551479e-05,1.18088755698e-05,1.71340877841e-06,1.009050834e-07,8.01734699962e-07,1.40032889249e-05,1.42755425259e-07,0.000103258935269,0.00385445565917,1.04060993156e-09,5.97102427946e-07,3.87844444061e-11,6.29822011433e-07,2.85818124723e-08,1.75004879566e-05,1.00064528397e-06,8.42502777232e-06,0.000203044197406,1.52440259171e-06,1.42114072332e-06,5.09711753693e-07,0.0154659440741,0.000136691538501,5.02913553646e-06,0.0006459641736,3.3777041164e-09,3.55078918801e-05,1.10883036086e-07,5.2014377161e-07,1.0025638403e-05,5.96540667175e-05,1.09936848958e-07,0.00235311174765,4.29088004239e-06,9.74299268819e-07,3.87706165839e-07,1.49085544763e-05,2.0087774999e-08,8.81857431523e-08,4.35771141394e-10,2.37382555497e-05,0.000667849904858,0.000109418637294,6.2358856967e-10,5.24080157049e-08,7.98106555067e-07,4.6711224968e-06,5.74808882448e-06,1.30118332891e-05,4.36327951547e-08,3.31081355398e-05,1.46549000419e-05,6.14688542555e-05,2.94675351142e-06,1.72170700807e-06,2.08443884375e-09,0.814347267151,0.000401887984481,2.69985036994e-07,2.44481489062e-05,0.00023078416416,2.46320860242e-06,2.0816023607e-05,4.2743897211e-05,5.631690874e-05,6.61748922326e-09,1.73923979219e-06,5.91867938056e-05,2.70728350849e-09,0.000122979734442,5.52941969545e-07,2.66601130061e-10,3.19091986967e-06,1.19653100228e-06,3.17832177643e-06,5.41180469327e-08,5.83094845297e-07,0.000128658910398,0.000263036985416,9.58696659836e-07,2.0220541046e-05,4.28417624789e-05,0.000883220636752,0.000142595759826,1.36534617923e-05,3.96055988006e-09,0.159044578671,1.17059428817e-09,6.00052274535e-08
1015,0.000387154432246,7.17563395369e-08,6.60096617366e-08,8.55347752804e-06,3.70607949662e-07,2.92467689178e-07,1.04970085957e-08,2.94004385069e-05,2.71440130746e-05,1.12494690256e-05,1.21813130249e-07,5.7874290178e-06,0.0293088424951,6.43777893856e-05,1.594328387e-05,6.85668237566e-06,1.11717701756e-08,0.00110055471305,5.98009455643e-06,0.000213179271668,0.00023756363953,1.02347497144e-09,8.47106829127e-09,5.23934247099e-08,1.44170027028e-08,1.5306477863e-08,0.000127282895846,3.58825147373e-09,2.29653991823e-07,3.75387471108e-10,1.01063767488e-06,1.29270229081e-05,1.05135650301e-05,0.000145879210322,3.47566606251e-06,3.13746695291e-10,2.68005511117e-08,2.24024709894e-09,4.21128509842e-09,9.77067404762e-09,3.01771141409e-09,0.0051181036979,7.43236455492e-07,3.5876166038e-08,5.63727091674e-08,4.12426879848e-06,1.86565721378e-05,1.64044877238e-06,0.00544943474233,7.8989276231e-10,0.000296794198221,3.35348613589e-06,0.00268628378399,0.00227476446889,0.856656134129,0.0384882166982,0.000414661277318,3.31695605382e-06,0.00107079918962,4.74245842597e-09,3.96465729864e-05,5.01040119616e-07,3.47249238075e-06,2.47749867412e-05,0.00039695968735,0.000451959756901,8.76144156337e-07,1.82788909342e-07,0.000634235679172,0.00561680737883,3.76418313408e-07,1.2067392845e-06,9.01302087186e-07,3.26323679189e-08,0.013664339669,3.36592638632e-05,5.75724016016e-06,7.00006808074e-09,1.31185595365e-06,5.02295233673e-06,1.03974866761e-06,2.65222621643e-10,8.31304441817e-06,0.00223251408897,7.79286347097e-05,0.00231495406479,0.0167621262372,0.00083926244406,0.00013837935694,2.313773075e-05,7.6073015407e-06,0.000151962871314,5.92249634792e-05,3.25715859617e-06,0.00151490152348,6.16405986875e-06,2.52072422882e-05,1.07692876838e-08,0.0107398293912
1018,6.28028419669e-06,1.15697701419e-10,2.80298874389e-11,3.2589636545e-10,2.32768179731e-10,1.30562080244e-11,6.99747464833e-12,1.97823606385e-08,7.31091454043e-09,1.55923714829e-07,2.17754103637e-09,9.67813633679e-08,0.000257589534158,9.80423210422e-05,1.35716049954e-06,2.06936139335e-08,1.13198455054e-08,1.16474427614e-06,3.2032361208e-09,5.47582089894e-07,3.19527180181e-06,2.56178606974e-12,6.69371546039e-12,9.2007185204e-10,5.73595948516e-10,9.49785250448e-10,3.47575081605e-07,1.96985552869e-11,7.44195327584e-09,3.65511149179e-14,1.22881163023e-08,5.31929842396e-08,3.99685395891e-09,1.25482346736e-10,3.34127414625e-09,1.73407230415e-12,1.50960927786e-11,8.39240189929e-13,1.80924164539e-11,2.10003039264e-11,1.29702299248e-11,0.000103181686427,1.88673201507e-08,1.4454677455e-09,3.58536134115e-09,4.14877767557e-12,1.00671859737e-10,6.08834000104e-07,0.000188337930012,8.54152599344e-12,7.34224181453e-10,1.07211201722e-11,6.76767442087e-08,8.27382677926e-07,3.00960005006e-06,2.85005690159e-08,2.04896952738e-08,9.30558852197e-10,7.86219302995e-08,1.13872043739e-10,2.10378797716e-10,4.62967975068e-09,2.40181896594e-09,6.54522969157e-09,2.58517527385e-08,6.84377710058e-09,2.04686628757e-10,1.25270474549e-10,4.81709117039e-09,7.39011696282e-08,8.68491459305e-11,2.02313632514e-09,2.56108769747e-08,1.59813562384e-09,6.12061330685e-06,3.81979425867e-09,2.05339851789e-08,2.4983492922e-13,1.4250568503e-09,1.55441978733e-10,8.69446570295e-10,2.8397735552e-12,4.68322380875e-10,4.32775202341e-08,6.23995575211e-08,1.4684240341e-05,2.49140796882e-08,3.79619073954e-08,8.26661405995e-08,6.60277692077e-07,3.18138937416e-09,3.21980132867e-06,1.65550968489e-08,6.99020175077e-09,6.18108629169e-07,5.36441177701e-07,2.93809265806e-09,3.60497638685e-11,0.999308586121
1020,3.90127715946e-05,2.35563568651e-10,2.43237998632e-08,1.87403602467e-05,3.85218346111e-09,1.38533922112e-08,4.58291821159e-10,1.02538479041e-05,0.000757713569328,3.26254827598e-08,3.61097218793e-09,1.76000885403e-05,6.09320049989e-05,5.36823279162e-07,2.89889374727e-08,1.11437543637e-07,2.01951337597e-11,0.00116283784155,5.33331899533e-07,3.15915303872e-06,1.16390165203e-05,2.84382309368e-11,6.42277271368e-08,1.69295166774e-09,6.75803324413e-09,3.39882655354e-09,6.01040071047e-08,2.02054303844e-10,1.11727143093e-08,4.88756257688e-10,1.86269542013e-08,4.20435208071e-06,7.16390843536e-07,0.000277446088148,5.983569622e-07,1.53058302144e-10,1.3693437495e-07,7.19473230992e-11,3.49504925001e-10,1.94595695113e-09,1.61474500437e-09,0.000118814583402,1.19648224661e-09,2.79846451567e-10,4.99432439849e-10,5.72661447222e-05,0.00151563668624,6.50620890497e-08,7.04426884113e-06,9.15400481111e-12,0.000856198836118,9.85355145531e-05,0.0041371867992,1.14244512588e-05,0.00194652541541,5.51786106371e-05,5.01905788042e-06,4.3931808591e-07,2.78604129562e-05,2.59162795391e-11,0.00269704242237,1.85485653503e-08,2.26713063967e-06,2.26153190397e-07,0.00572592671961,1.13375881483e-05,1.53897588007e-06,2.1392068561e-08,4.71633575216e-06,0.000425564037869,8.80212064658e-06,3.18753222928e-07,9.72894542706e-10,2.18579501721e-10,0.000424553873017,4.36619664868e-08,9.67383186889e-08,3.37539631801e-08,3.04265945772e-08,0.00604286044836,1.83912121088e-07,1.53619976982e-12,3.09901861328e-06,0.971956789494,6.96729512129e-06,4.06202872227e-07,0.000173250824446,0.000104130136606,8.83434267962e-07,2.12177422299e-08,5.65175753309e-07,7.17514978987e-07,2.25004641834e-05,2.87195871351e-05,0.0011266102083,1.51522741021e-08,2.51232122537e-05,5.54411273834e-11,9.84001871984e-07
1022,3.00561059703e-05,2.18503427157e-12,2.8582268996e-08,3.64106796269e-07,8.42946615287e-11,5.4386842252e-11,3.74944554571e-11,1.05562694003e-11,6.88103284574e-07,4.05917036095e-11,4.97138971696e-05,0.000190814156667,2.02461023946e-07,9.38616651069e-08,5.15855072081e-06,0.0202576164156,1.08040094347e-05,5.27203837919e-07,8.18414118839e-05,2.66733579668e-10,2.63865385932e-05,3.51492793205e-12,1.2557605622e-08,1.25947195784e-07,6.78899186823e-06,8.1509432448e-07,2.57546393101e-08,4.05777711876e-07,2.1550170004e-06,0.00044751475798,3.88182434108e-06,1.1938851685e-06,2.42006990447e-05,2.08964712201e-09,1.55817833729e-05,3.49370434926e-13,1.51465542331e-06,2.52925985933e-07,8.87847733111e-08,3.31800720232e-07,2.18245119754e-07,3.17016564111e-08,6.0306119849e-06,1.22118563013e-05,1.10668024718e-05,9.31503919138e-12,4.6970569656e-08,5.92954130241e-09,2.59002099767e-08,8.72176428302e-11,4.28588322166e-07,3.70294301888e-08,7.57448724471e-05,1.29966723147e-11,4.30719637734e-08,8.74327632516e-09,4.67983163333e-09,0.000237458472839,6.13771078406e-07,1.00359287103e-07,1.66600275406e-05,0.00077221688116,0.000422216020525,3.02200646729e-06,8.47699368478e-08,5.79360275033e-11,1.3675741684e-05,5.10054560436e-05,3.39552366313e-06,1.40969393669e-06,2.63837700913e-05,1.15120982969e-07,0.0650683417916,2.76423224932e-06,1.1632459973e-05,6.5494632287e-12,1.66943806335e-07,0.000420570780989,5.2044952549e-12,2.57260921899e-06,4.61344118463e-09,7.37669213907e-12,6.02610441547e-08,2.95759772229e-08,5.32760509486e-07,1.99075280705e-08,4.77747228445e-08,1.34150155873e-07,9.86822196865e-05,5.28949112777e-06,0.911229968071,6.63552327751e-07,6.33734016446e-05,0.000106385232357,0.000165024903254,1.51841732077e-06,8.78357332113e-06,3.52097712097e-10,4.72629082537e-08
1026,0.0154122300446,6.24860718723e-11,5.07790698379e-09,1.68438646142e-06,1.28846702196e-08,8.16696543726e-10,1.69878972001e-11,3.4057219267e-08,6.55776239e-06,8.14820100281e-10,5.93221791689e-08,3.38386125804e-05,5.98199367232e-05,3.63269192505e-10,1.07883727196e-06,4.79075933981e-05,4.22708001935e-09,4.36036998508e-06,1.77294111836e-07,4.86664541999e-10,2.21751070058e-05,6.08964823012e-11,2.80510636941e-08,5.94848226232e-10,9.11918318636e-10,1.75842259864e-07,8.50915498063e-08,6.77248968017e-09,2.71661889428e-07,3.31438947399e-08,9.94671722765e-07,0.00015615481243,0.000130458924104,2.14157853407e-06,4.02205387218e-07,5.08293797677e-12,6.03125670295e-07,2.7737203645e-09,1.72837051338e-08,1.82797244008e-08,7.88826337583e-10,2.17163051275e-06,2.99611784271e-08,2.58827448363e-08,9.54129177444e-07,2.55461941379e-06,0.000184417833225,1.24343313423e-10,7.61180345421e-08,9.31701049645e-10,2.0474080884e-06,0.000692430767231,0.00689922692254,2.75960809759e-10,2.79933829006e-07,8.0687670561e-05,9.02974079509e-07,1.00097367977e-05,0.000426320300903,7.71798092103e-09,0.0396180972457,3.07521659124e-05,0.00879337638617,7.65269135172e-07,0.894540309906,5.30990575953e-07,0.000115101713163,1.70295459156e-06,0.00105026818346,7.96323438408e-05,4.23502133344e-05,1.55004613589e-08,8.43519046612e-07,1.19676158761e-07,6.621483044e-05,8.05015443195e-10,1.64967488558e-07,1.33435460157e-05,1.58281582285e-10,1.37250763146e-05,1.02065854435e-07,1.70525312621e-11,9.31838854967e-08,5.12099768457e-06,9.43760824157e-07,5.58359154468e-08,3.65747087017e-06,0.000784089730587,6.07729703006e-07,1.48335311678e-06,0.00924096815288,1.54531574026e-06,9.42608676269e-05,0.000857994833495,0.0018936956767,2.88125097114e-08,0.0185643006116,3.86330389901e-09,1.11242243861e-07
1028,3.96299917327e-08,4.29966257798e-06,2.23289898713e-05,3.6644818465e-05,1.3020249412e-07,1.48270044065e-06,3.88885791835e-06,1.89248942206e-06,4.80940620662e-09,1.32410195874e-06,1.20045995367e-09,8.75435002268e-11,5.89602544565e-09,2.5140212756e-07,1.40186320885e-10,3.24629411352e-07,1.81549133366e-11,1.35410104463e-07,2.10083062058e-08,7.34915195366e-09,3.7681139986e-08,7.80278203161e-11,4.76370998204e-10,1.03862326739e-07,8.67085336864e-09,3.27366933561e-08,2.72685774689e-05,3.91376320241e-10,5.6535168369e-07,2.13342032929e-09,1.16990468086e-05,1.56121053863e-08,3.42802777595e-05,4.59099736005e-09,8.29183264273e-08,1.60245541281e-08,2.02755063583e-06,1.74140378766e-12,2.43224018703e-09,4.39775106997e-07,1.34765612003e-08,3.37469572287e-08,3.59473369826e-06,5.35420652259e-10,1.39476094319e-06,5.93894308731e-11,1.0279164826e-06,4.80191753027e-09,3.01387781398e-09,5.48086409591e-10,9.70091787167e-05,7.98156829518e-09,4.69344229259e-07,1.18107390534e-08,1.15399387823e-08,4.62871980744e-08,0.00148524029646,4.61771456628e-08,2.03172945135e-08,0.00351695832796,8.20232415322e-09,1.85722299761e-07,1.77065075491e-07,0.00596486683935,2.36278191457e-10,7.4387105542e-07,1.05354399693e-06,3.16101589348e-10,3.17553627838e-07,2.10708221857e-05,0.000236585794482,0.00104502798058,2.51276732754e-09,2.71106220806e-10,6.85399204059e-09,0.000256066763541,0.0312286559492,1.54723699131e-11,0.000542160822079,2.65826065515e-06,0.0191805958748,2.05170894163e-10,0.936199307442,1.82574078078e-09,3.88721860256e-10,3.4311788113e-06,5.29750686837e-05,5.00357202782e-07,2.54042288361e-06,2.83250880528e-08,1.16855993326e-07,1.3399910348e-10,3.31143428411e-06,4.07870892616e-09,1.79590608695e-06,1.17756152052e-10,4.79660400288e-07,2.56749177474e-10,3.05093585951e-08
1029,0.000928157533053,1.47956896734e-10,2.70450328799e-08,2.79204141407e-06,8.25206214472e-09,2.3142950667e-08,1.69260438998e-10,1.62215286537e-07,0.000183593001566,2.9467118523e-08,1.0826777725e-05,0.647082209587,0.00448474660516,0.000710117688868,0.000167347257957,0.000433686916949,3.29355061695e-05,0.000548923504539,0.000973385584075,2.7631802368e-05,0.0263725537807,2.08585010375e-10,7.03080502262e-07,1.42852479712e-06,5.60354919799e-07,6.91100831318e-06,9.81369794317e-07,1.03823765585e-06,3.5703467347e-06,2.28988642448e-06,4.45378782388e-06,0.000227666590945,5.45441344002e-06,3.17708918374e-06,7.72796920501e-06,2.56732708009e-11,2.72816510005e-06,9.54277197707e-07,1.56803977802e-07,6.97095686064e-07,5.79498760089e-07,0.000743059790693,9.52514801611e-06,3.8182629396e-06,2.93519883598e-06,6.22304563436e-09,2.63748393081e-06,5.53695645067e-05,0.000208889032365,1.07326192378e-09,4.79080335936e-05,1.19728576919e-06,0.000790175865404,4.72313672617e-07,2.7790076274e-05,6.472721725e-05,1.66168979376e-06,1.31954948301e-05,6.57675918774e-05,3.09746428506e-09,0.00012857526599,9.3069698778e-05,2.47952011705e-05,2.77684303001e-05,4.42718337581e-05,5.15574463122e-08,7.93927392806e-06,7.53972417442e-05,2.32035163208e-05,0.000153524742927,5.38134872841e-06,8.50204287417e-07,0.000205158430617,1.31727119879e-07,0.285953223705,1.09083873878e-10,4.57034417423e-07,2.00768936338e-05,3.77845843502e-09,4.40080657427e-05,1.45190739431e-07,8.946813429e-11,4.77714365843e-07,0.000271924684057,0.0130238747224,3.10030600303e-06,9.04885473574e-06,4.93234153964e-07,2.65025355475e-05,0.000663299346343,0.00139246345498,0.00206760014407,0.000311985961162,0.00442222552374,0.0063976761885,4.62248099211e-05,9.93570720311e-05,3.00068236925e-09,0.000186348173884
